2.95906002455997,3.07988520422811,8.38102539191882,9.78075443222607,3.76308477206316,-0.782603630987543,-1.25739482958732,-1.7230863114883,0.650456460887227,0.859578105752345,0.887444920638513,0.958033987602737,0.055347489172775,unstable
9.3040972346785,4.90252411201167,3.04754072762177,1.36935735529605,5.06781210427845,-1.94005842705193,-1.87274168559721,-1.25501199162931,0.41344056837935,0.862414076352903,0.562139050527675,0.781759910653126,-0.005957464326037,stable
8.97170690932022,8.84842842134833,3.04647874898866,1.21451813833956,3.40515818001095,-1.20745559234302,-1.27721014673295,-0.92049244093498,0.163041039311334,0.766688656526962,0.839444015400588,0.109853244952427,0.003470879048389,unstable
0.716414776295121,7.66959964406565,4.48664083058949,2.34056298396795,3.96379106326633,-1.02747330413905,-1.9389441526466,-0.997373606480681,0.446208906537321,0.976744082924302,0.929380522872661,0.36271777426931,0.028870543444887,unstable
3.13411155161342,7.60877161603408,4.94375930178099,9.85757326996638,3.52581081652096,-1.12553095451115,-1.84597485447561,-0.554305007534195,0.797109525792467,0.455449947148291,0.656946658473716,0.820923486481631,0.049860373483706,unstable
6.99920870915215,9.10924671643764,3.7840659093988,4.26778760341917,4.42966882280625,-1.85713917685067,-0.670396827477973,-1.90213281847761,0.261792854117035,0.07792967216865,0.542883858522323,0.469931041283024,-0.01738490693393,stable
6.71016636762265,3.76520418352323,6.92931443867021,8.81856192345691,2.39741922937942,-0.614589561907959,-1.20882589139371,-0.574003776077751,0.177889561089242,0.397976580119618,0.402045952122677,0.376630279179848,0.00595357056847,unstable
6.95351155782518,1.37912500228657,5.71940003020014,7.87030742603241,3.22449515790325,-0.748997751247627,-1.1865169283662,-1.28898047828942,0.371384852592056,0.633203555433068,0.732740894287254,0.380544478575059,0.016634297453816,unstable
4.68985192749584,4.00774746209312,1.47857287590383,3.73378749230253,4.04129961368168,-1.41034431234687,-1.23820427574315,-1.39275102559166,0.269708270661235,0.250364217202032,0.164941118523114,0.482439411001001,-0.038676583614291,stable
9.84149648830214,1.41382159178999,9.76985554870019,7.64161626330592,4.72759504201898,-1.99136336778711,-0.857637206946418,-1.87859446728545,0.376355980566834,0.544415315810004,0.792039424640656,0.116262822352385,0.012383414173418,unstable
